id1	id2	reg	distance
YLR403W	YER062C	-	112.792
YLR403W	YNL313C	+	125.039
YGL073W	YKL032C	+	99.779
YPR104C	YPR139C	binding enriched	18.771
YLR176C	YOL147C	binding enriched	150.903
YIL131C	YJR014W	binding enriched	75.453
YDR259C	YJR044C	binding enriched	104.580
YML007W	YDR173C	binding enriched	109.063
YDR207C	YPL092W	binding enriched	63.977
YCR084C	YLR249W	+	120.877
YMR021C	YER150W	-	81.658
YIL101C	YOR269W	binding enriched	85.403
YNL103W	YJL101C	?	19.598
YPL254W	YBR296C	+	38.261
YIL131C	YNL274C	binding enriched	53.487
YIL131C	YDR148C	binding enriched	87.561
YDR463W	YMR156C	binding enriched	78.528
YER159C	YHR210C	binding enriched	82.121
YGR252W	YGR221C	binding enriched	5.696
YBR083W	YER159C-A	+	60.942
YBR049C	YDR370C	binding enriched	108.112
YIL101C	YMR045C	binding enriched	62.923
YDR259C	YMR315W	binding enriched	46.904
YDL170W	YAL008W	binding enriched	116.447
YDR259C	YBR273C	binding enriched	88.897
YLR176C	YAL048C	binding enriched	180.504
YDR207C	YLR344W	binding enriched	123.181
YOR174W	YJR001W	binding enriched	102.239
YLR176C	YMR194W	binding enriched	118.872
YPR065W	YMR058W	+	14.041
YLR176C	YKR069W	binding enriched	176.294
YGR252W	YLL002W	binding enriched	114.762
YDL170W	YNL236W	binding enriched	53.412
YJL127C	YLR134W	?	69.530
YER159C	YPL003W	binding enriched	113.064
YJL127C	YMR158W-B	?	114.705
YLR403W	YKR024C	?	167.559
YLR403W	YBR123C	?	97.913
YIL036W	YGL120C	+	60.026
YIL101C	YDR367W	binding enriched	99.751
YNL216W	YML089C	binding enriched	85.701
YPL075W	YJR041C	+	94.432
YIL036W	YML022W	+	57.172
YLR403W	YOR307C	?	108.690
YLR403W	YML054C	+	160.231
YOR028C	YBR154C	binding enriched	92.698
YNL216W	YPL143W	+	67.309
YEL009C	YCL040W	+	37.913
YDR207C	YJL034W	binding enriched	104.747
YPL075W	YCL020W	-	74.261
YPL075W	YHR193C	+	52.160
YER159C	YLL026W	binding enriched	86.382
YDR392W	YNL284C-A	+	52.021
YOR174W	YML011C	binding enriched	116.243
YPL254W	YNL145W	binding enriched	99.892
YKL109W	YGL028C	+	72.327
YDR253C	YKL062W	bound	70.941
YNL216W	YJR139C	+	16.632
YLR176C	YNL214W	binding enriched	133.002
YBR049C	YBR084C-A	+	20.935
YDR310C	YLR213C	-	118.797
YIL131C	YER188C-A	binding enriched	47.980
YLR176C	YBR084C-A	binding enriched	99.334
YCR084C	YPR160W	binding enriched	78.132
YPL139C	YKL195W	+	56.773
YGL071W	YBR052C	+	56.707
YPL139C	YKL096W	+	66.337
YDR259C	YER118C	binding enriched	89.740
YLR176C	YCL026C-B	binding enriched	142.809
YNL330C	YDR190C	binding enriched	74.716
YML007W	YBR187W	binding enriched	102.955
YLR403W	YPR051W	?	150.577
YGR252W	YBR132C	binding enriched	59.745
YJL056C	YBL029W	?	80.106
YLR403W	YIL127C	-	106.647
YER159C	YJL164C	binding enriched	37.776
YLR403W	YCR096C	-	133.024
YPR086W	YOR220W	binding enriched	92.001
YHR058C	YOR213C	binding enriched	115.437
YOL148C	YER056C-A	+	53.418
YOR028C	YLR044C	binding enriched	76.936
YEL009C	YER053C-A	?	57.287
YMR037C	YFR029W	binding enriched	50.306
YIL036W	YLR134W	+	53.208
YDL005C	YLR178C	binding enriched	162.100
YLR131C	YJR147W	+	80.658
YDL005C	YML099C	binding enriched	60.151
YBR279W	YGR210C	binding enriched	29.166
YIL131C	YNL187W	binding enriched	48.650
YDR259C	YPR034W	binding enriched	81.124
YLR176C	YNL197C	binding enriched	132.582
YNL216W	YER158C	binding enriched	41.644
YOR110W	YOL147C	binding enriched	41.127
YDR463W	YBR013C	binding enriched	121.230
YPR086W	YMR189W	binding enriched	45.081
YDR259C	YLR249W	binding enriched	134.833
YDR176W	YJL219W	-	110.028
YJL127C	YLR185W	+	127.097
YDL005C	YNL136W	binding enriched	93.310
YBR049C	YJL093C	binding enriched	100.653
YJL127C	YMR108W	+	118.030
YLR071C	YJL016W	binding enriched	76.110
YDR310C	YLR194C	+	126.106
YOL089C	YHL021C	+	87.184
YOL148C	YGR161C-D	+	121.485
YIL101C	YDR163W	binding enriched	85.250
YBR240C	YNL070W	-	84.719
YGL071W	YAL004W	+	92.975
YJL127C	YDR366C	-	116.442
YBR049C	YDR371W	binding enriched	107.062
YJL127C	YOR011W	?	67.671
YDR259C	YHR034C	binding enriched	95.442
YDL005C	YAL036C	binding enriched	32.354
YNL216W	YCR037C	-	88.751
YLR176C	YDL006W	binding enriched	161.615
YDL005C	YOL067C	binding enriched	66.562
YNL216W	YDL075W	+	67.908
YNL216W	YOL064C	+	34.205
YCR084C	YLR460C	-	128.752
YGL073W	YLR264W	+	95.349
YLR451W	YKL120W	+	156.443
YDR463W	YHR080C	binding enriched	94.009
YIL131C	YJL044C	binding enriched	51.183
YOR174W	YER187W	binding enriched	68.414
YOL116W	YHR136C	-	104.233
YDR207C	YOR327C	binding enriched	80.309
YPR086W	YHR198C	binding enriched	64.000
YLR403W	YGR041W	-	112.960
YDR259C	YNL181W	binding enriched	65.144
YIL036W	YGR034W	+	18.984
YOR110W	YNL103W	binding enriched	52.768
YLR403W	YBR079C	+	101.345
YNL167C	YNR053C	-	62.695
YOR363C	YLR185W	-	102.405
YDR259C	YER137C	binding enriched	83.559
YGL073W	YIL148W	+	10.167
YKL185W	YGR217W	binding enriched	101.102
YDR146C	YPR109W	binding enriched	42.041
YLR176C	YBR031W	binding enriched	123.194
YLR403W	YOL059W	+	161.474
YGR252W	YMR225C	binding enriched	70.904
YER159C	YOR036W	binding enriched	72.522
YPL254W	YMR307W	+	35.746
YLR403W	YHR050W	-	138.431
YOL148C	YOL020W	+	67.113
YPR104C	YOR285W	binding enriched	101.671
YGR252W	YGR047C	binding enriched	66.428
YNL236W	YER159C-A	+	46.446
YNL216W	YHR096C	binding enriched	85.845
YDR463W	YPR159W	binding enriched	66.404
YLR403W	YOL045W	?	161.832
YNL068C	YPR001W	-	87.871
YPR104C	YKL006W	binding enriched	72.155
YBR112C	YPL014W	binding enriched	84.963
YOR174W	YJR104C	binding enriched	57.365
YPR086W	YLL026W	binding enriched	90.522
YPR086W	YDL126C	binding enriched	46.888
YLR176C	YMR021C	binding enriched	154.779
YNL216W	YDR043C	binding enriched	86.946
YCR084C	YKL127W	+	91.201
YIR018W	YDR406W	?/binding enriched	150.373
YJL127C	YFR032C	?	85.843
YIL131C	YOR349W	binding enriched	76.140
YLR098C	YLL057C	binding enriched	26.196
YER040W	YJL066C	binding enriched	33.435
YGR116W	YDR379C-A	binding enriched	92.656
YNL216W	YGR161C-D	-	98.214
YLR403W	YMR226C	?	103.134
YJL127C	YPL085W	?	104.491
YDR259C	YOL052C	binding enriched	87.055
YNL229C	YJR036C	binding enriched	45.122
YPL254W	YHR005C	+	99.427
YPR065W	YJR070C	-	77.811
YDR259C	YMR060C	binding enriched	63.636
YDR207C	YNL271C	binding enriched	62.533
YOR110W	YDL099W	binding enriched	38.080
YDL106C	YAR018C	+	104.627
YLR403W	YDR062W	?	159.093
YIL131C	YJL052C-A	binding enriched	58.672
YLR403W	YBL043W	-	121.297
YIL101C	YPL075W	binding enriched	67.302
YOR110W	YHR099W	binding enriched	92.545
YNL103W	YBR072W	?	86.415
YML007W	YDR497C	+	114.263
YBR049C	YGL189C	+	78.295
YJL056C	YJR010C-A	binding enriched	36.547
YPL075W	YLL044W	+	83.072
YBR112C	YPL156C	binding enriched	42.236
YGL071W	YOR385W	+	66.107
YPL075W	YLR348C	+	133.907
YIL131C	YDR224C	binding enriched	88.772
YBR083W	YGR027W-B	+	58.247
YDR207C	YML119W	binding enriched	53.166
YNL216W	YBL087C	+	89.555
YDR259C	YGL023C	binding enriched	111.504
YLR451W	YLR349W	+	16.042
YLR403W	YPR003C	-	179.619
YIL101C	YLR350W	binding enriched	118.198
YCR084C	YGL066W	binding enriched	51.265
YIL131C	YHR114W	binding enriched	69.151
YDR423C	YOR194C	-	41.490
YMR037C	YGR292W	binding enriched	125.522
YPL075W	YGR085C	+	81.062
YDR392W	YDR003W	binding enriched	122.211
YDR392W	YML101C	binding enriched	83.095
YCR084C	YLR037C	-	60.665
YGR252W	YOR153W	binding enriched	95.069
YBR049C	YGR132C	binding enriched	50.704
YNL103W	YDR054C	?	108.704
YOL148C	YPR158W-B	+	101.795
YML007W	YMR230W	+	113.772
YBR112C	YLL052C	binding enriched	72.991
YLR403W	YMR296C	+	95.347
YGR252W	YJR148W	binding enriched	73.209
YIL101C	YGR244C	binding enriched	47.475
YGL073W	YPL079W	+	91.030
YDL005C	YDR325W	binding enriched	123.319
YBR049C	YOL040C	+	87.198
YOR110W	YPL190C	binding enriched	71.822
YGR252W	YBR172C	binding enriched	40.336
YBR049C	YJL111W	binding enriched	85.249
YOL004W	YER152C	-	90.334
YCR084C	YDL121C	binding enriched	88.368
YGL073W	YLR075W	+	19.727
YOR174W	YDL124W	binding enriched	46.014
YGL013C	YDR076W	-	87.355
YPR065W	YLR068W	-	91.971
YDR253C	YLR194C	bound	128.723
YBR049C	tQ(UUG)B	+	12.170
YBL103C	YNR001C	+	86.534
YPR065W	YNL111C	-	98.685
YNL330C	YMR033W	binding enriched	107.382
YPR104C	YDR186C	binding enriched	48.639
YCR084C	YPL265W	+	58.819
YKL015W	YIR035C	binding enriched	39.831
YOL089C	YNL227C	-	11.847
YIR018W	YFL011W	?	20.588
YPR086W	YGR142W	binding enriched	81.114
YPR052C	YJR113C	binding enriched	66.588
YDR253C	YGR254W	bound	75.180
YGR252W	YPL250C	binding enriched	60.089
YIR018W	Q0050	?	nan
YOR174W	YML126C	binding enriched	65.758
YPL139C	YOR027W	+	77.176
YLR403W	YIL008W	-	175.987
YDR397C	YHL021C	binding enriched	134.993
YPR104C	YDR174W	binding enriched	44.108
YBR049C	YNL034W	binding enriched	96.251
YOR110W	YOL100W	binding enriched	15.010
YPL254W	YGR161W-A	+	64.952
YDL005C	YDL133C-A	binding enriched	84.479
YIR018W	YEL019C	?	24.736
YLR403W	YKL034W	?	179.781
YBR049C	YJL160C	binding enriched	103.091
YLR176C	YBR021W	binding enriched	127.345
YBR081C	YPL250C	binding enriched	40.690
YNL216W	YIL094C	+	47.976
YOL148C	YDR261C-D	+	111.324
YNL314W	YDL187C	+	45.918
YML007W	YDR207C	binding enriched	113.714
YDR397C	YLR081W	binding enriched	121.691
YDR259C	YPR083W	binding enriched	62.196
YGR116W	YBR182C-A	binding enriched	28.425
YIL101C	YGR207C	binding enriched	48.106
YIL101C	YGL136C	binding enriched	40.421
YOR110W	YGR141W	binding enriched	93.690
YJL127C	YDL102W	?	85.022
YLR403W	YPR106W	?	151.149
YDR392W	YPL056C	binding enriched	116.491
YOL148C	YDR098C-B	+	91.441
YNL216W	YBR157C	binding enriched	76.861
YPR086W	YNL098C	binding enriched	102.214
YIL101C	YMR032W	binding enriched	60.148
YNL236W	YCL051W	+	94.874
YLR403W	YOR340C	?	97.365
YIR018W	YLR247C	?	162.628
YJL127C	YMR094W	-	105.494
YDR463W	YNL118C	binding enriched	59.845
YJL127C	YBL098W	?	87.440
YOR174W	YDR171W	binding enriched	73.783
YML007W	YLR023C	binding enriched	45.734
YDR463W	YIL105C	binding enriched	89.789
YLR071C	YDR499W	binding enriched	102.250
YNL216W	YIL069C	+	72.255
YLR176C	YOR079C	binding enriched	160.681
YBR049C	YGR203W	binding enriched	57.739
YJL127C	YBL046W	?	85.008
YOL108C	YOR034C	+	35.454
YIL131C	YMR235C	binding enriched	79.643
YNL216W	YDL023C	+	70.559
YNL216W	YEL057C	binding enriched	70.203
YDR259C	YOL093W	binding enriched	70.198
YLR403W	YDR221W	?	123.565
YER159C	YER136W	binding enriched	3.046
YOR174W	YMR234W	binding enriched	85.405
YDR463W	YPR063C	binding enriched	95.215
YJL127C	YKR057W	+	95.633
YDL005C	YMR086W	binding enriched	70.380
YDR448W	YPL240C	+	61.633
YLR403W	YMR116C	+	138.120
YDL106C	YOL126C	+	59.993
YDR463W	YLR297W	binding enriched	117.386
YKL112W	YDR214W	+	52.060
YDR443C	YGL255W	-	60.427
YNL216W	YOR106W	binding enriched	30.814
YJL127C	YKL086W	?	77.098
YCR084C	YLR134W	+	50.551
YOR174W	YEL060C	binding enriched	98.809
YPR086W	YBR049C	binding enriched	57.992
YLR176C	YPL051W	binding enriched	151.519
YDR423C	YHR200W	-	86.924
YPR133C	YGR028W	binding enriched	105.596
YDR207C	YMR143W	binding enriched	46.352
YJL127C	YDR215C	?	97.214
YPR086W	YKR050W	binding enriched	44.129
YIL101C	YOR012W	binding enriched	60.067
YBR049C	YMR191W	binding enriched	59.177
YIL036W	YPL037C	+	70.344
YOL148C	YOL105C	+	27.888
YDR259C	YHR112C	binding enriched	79.909
YNR010W	YGR160W	+	108.125
YNL309W	YOR381W	-	42.875
YLR223C	YPR080W	bound	148.612
YOR229W	YLR466C-B	binding enriched	125.785
YDR259C	YGL003C	binding enriched	132.205
YIL131C	YPL090C	binding enriched	72.682
YPR086W	YOR245C	binding enriched	92.604
YPR086W	YJL034W	binding enriched	72.508
YDR253C	YPL054W	bound	91.415
YER159C	YPL055C	binding enriched	113.025
YBR279W	YMR001C	binding enriched	117.743
YLR071C	YCL014W	binding enriched	59.589
YDR207C	YCR010C	-	121.283
YIL131C	YGR275W	binding enriched	47.756
YIL131C	YCL009C	binding enriched	77.568
YPR104C	YHR162W	binding enriched	61.020
YNR010W	YLR420W	+	173.134
YLR418C	YMR272C	+	98.071
YOR174W	YHR188C	binding enriched	96.205
YNL236W	YOR287C	-	36.082
YBR081C	YLR266C	binding enriched	101.065
YJL127C	YKL038W	?	85.933
YOR174W	YJL063C	binding enriched	69.978
YPR086W	YPR184W	binding enriched	19.452
YOR174W	YPL155C	binding enriched	73.548
YLR403W	YNR055C	+	153.069
YJL127C	YMR172C-A	?	120.706
YLR403W	YHL042W	?	153.576
YOR174W	YFR017C	binding enriched	109.483
YGR252W	YKL096W	binding enriched	101.399
YNL216W	YLR162W	-	120.989
YIL101C	YGR197C	binding enriched	40.359
YPL075W	YER081W	-	95.910
YDR463W	YGR268C	binding enriched	79.170
YPL075W	YER178W	+	112.186
YDR392W	YPR120C	binding enriched	89.407
YDR146C	YDL136W	binding enriched	27.505
YGR252W	YDR172W	binding enriched	90.154
YIL101C	YPL187W	binding enriched	47.236
YPL254W	YNL096C	+	109.140
YDL170W	YHR171W	binding enriched	100.832
YIL101C	YAL013W	binding enriched	67.168
YBR083W	YOR032C	-	75.181
YNL216W	YKL060C	+	52.164
YML007W	YAL024C	binding enriched	30.824
YDL005C	YKL096W	binding enriched	66.112
YAL051W	YBR005W	+	57.896
YER161C	YJR149W	binding enriched	45.012
YNL216W	YLR023C	binding enriched	67.119
YDR463W	YNL286W	binding enriched	39.680
YDR392W	YOL011W	binding enriched	121.218
YNL216W	YDR099W	binding enriched	68.784
YGR252W	YMR032W	binding enriched	100.310
YOR110W	YHR144C	binding enriched	110.630
YNL068C	YIR018W	binding enriched	70.180
YLR403W	YGR267C	?	57.587
YPL254W	YDR276C	+	52.473
YGL073W	YER110C	+	27.317
YHR041C	YOR052C	+	86.925
YOL148C	YLR286C	+	157.184
YKR099W	YLR348C	+	164.065
YDR392W	YDR379W	binding enriched	13.757
YIL101C	YML008C	binding enriched	62.761
YNL236W	YDL037C	+	58.901
YBR112C	YDR041W	binding enriched	68.585
YIL101C	YCR033W	binding enriched	37.755
YDR259C	YLR285C-A	binding enriched	130.219
YPR086W	YDR287W	binding enriched	63.197
YDR253C	YHR010W	bound	105.523
YIL131C	YMR203W	binding enriched	86.235
YHR206W	YBL071C-B	binding enriched	23.535
YGR116W	YBR050C	binding enriched	40.276
YDR397C	YNL097C-B	binding enriched	93.108
YDR259C	YAL064W	binding enriched	112.927
YDR259C	YDR481C	binding enriched	27.756
YDR392W	YGR055W	binding enriched	127.523
YPR086W	YHL030W	binding enriched	51.610
YKL038W	YOR132W	+	65.936
YNL216W	YLR074C	binding enriched	81.957
YEL009C	YIL058W	?	54.269
YDR259C	YKL141W	binding enriched	63.642
YOR174W	YJR064W	binding enriched	63.099
YPL254W	YMR230W	+	13.706
YIL036W	YGR027W-A	+	10.575
YNL216W	snR59	+	75.362
YJL127C	YNR075W	?	23.345
YLR403W	YER036C	+	135.448
YGR252W	YJL107C	binding enriched	71.058
YDR207C	YKL007W	binding enriched	109.809
YIL131C	YER080W	binding enriched	26.505
YPL075W	YBR093C	+	42.597
YLR176C	YOR306C	binding enriched	116.968
YOR174W	YPL098C	binding enriched	98.108
YIL101C	YDR264C	binding enriched	90.031
YDR310C	YJR078W	-	107.101
YPL254W	YJR109C	binding enriched	83.870
YPR104C	YDR030C	binding enriched	36.880
YER159C	YOL114C	binding enriched	56.505
YGL073W	YLR342W	+	101.422
YDR463W	YGR234W	+	68.157
YOL148C	YIL121W	+	74.679
YIL036W	YML128C	-	66.702
YIL131C	YDR016C	binding enriched	55.205
YNL027W	YHL021C	+	73.868
YJL127C	YJR155W	?	43.964
YPR133C	YNR015W	binding enriched	99.230
YLR176C	YJL019W	binding enriched	165.860
YDR253C	YDR406W	bound	41.440
YDR207C	YBR196C-B	binding enriched	75.543
YNL103W	YEL060C	?	61.197
YLR403W	YHR045W	-	139.112
YIL101C	YDL092W	binding enriched	70.724
YER159C	YDL113C	binding enriched	87.931
YBR049C	YIL007C	binding enriched	76.552
YIL101C	YNL173C	binding enriched	38.584
YPL075W	YHL034C	+	37.720
YIL101C	YOL066C	binding enriched	57.839
YGL073W	YJR148W	-	69.324
YPR086W	YHL035C	binding enriched	50.155
YDR392W	YLR410W-A	+	113.128
YMR037C	YLR260W	binding enriched	162.529
YPL202C	YLL026W	+	108.715
YER111C	YLR355C	+	95.888
YGR252W	YBL011W	binding enriched	99.809
YNL229C	YDR156W	binding enriched	81.198
YIL036W	YLR175W	+	122.099
YOR174W	YPR202W	binding enriched	78.257
YNL309W	YKL070W	-	76.378
YJL127C	YDL077C	?	94.738
YDL005C	YGL247W	binding enriched	109.792
YGR252W	YFR053C	binding enriched	117.737
YER111C	YNL332W	-	56.969
YBR049C	YJL151C	binding enriched	107.312
YNL236W	YKL016C	-	80.694
YPL254W	YMR183C	binding enriched	16.742
YDR392W	YJL035C	binding enriched	114.473
YDR207C	YDR222W	binding enriched	7.831
YIL101C	YFR036W	binding enriched	64.775
YLR403W	YOR167C	?	136.206
YPR086W	YJL141C	binding enriched	102.474
YJR127C	YNL289W	+	48.786
YPL075W	YFL034C-A	+	57.288
YNL330C	YBL063W	binding enriched	98.628
YPL075W	YGL189C	+	97.740
YDL170W	YML009C	binding enriched	105.354
YNL216W	YBR249C	+	93.100
YLR403W	YGL021W	?	140.641
YDR392W	YJR024C	binding enriched	126.475
YER159C	YGL006W-A	binding enriched	99.211
YLR098C	YKR092C	binding enriched	94.590
YGL073W	YDR120C	+	110.054
YIR023W	YOL016C	+	43.293
YER159C	YLR081W	binding enriched	59.643
YBR049C	YLR247C	binding enriched	113.977
YLR403W	YGR002C	?	162.828
YDR146C	YFR055W	+	85.350
YDR259C	YNL033W	binding enriched	128.171
YDR259C	YLR409C	binding enriched	123.426
YOR344C	YOR192C-A	+	49.012
YIL131C	YDL067C	binding enriched	79.796
YEL009C	YLL044W	?	33.850
YDR463W	YER180C-A	binding enriched	79.790
YOR363C	YLR214W	+	107.039
YDR259C	YGL112C	binding enriched	106.050
YIL101C	YDR259C	binding enriched	88.913
YNL216W	YDR034C-C	-	69.777
YGR252W	YHL032C	binding enriched	104.803
YOR110W	YJL128C	binding enriched	65.684
YDL005C	YGR157W	binding enriched	110.138
YIR018W	YDR018C	?/binding enriched	45.927
YGL073W	YLR157C-A	+	64.292
YBL103C	YOR383C	-	89.399
YPR086W	YDR391C	binding enriched	80.226
YPL254W	YML040W	+	68.328
YOR110W	YLR362W	binding enriched	155.286
YOR174W	YLR177W	binding enriched	138.221
YGR252W	YML110C	binding enriched	67.609
YNL330C	YGR188C	binding enriched	66.295
YDL005C	YMR137C	binding enriched	91.524
YJL127C	YNL300W	?	60.955
YOL148C	YML045W-A	+	110.000
YDR392W	YHR199C	binding enriched	96.225
YNL216W	YCL065W	binding enriched	98.181
YGL181W	YNL054W-B	+	61.853
YOL004W	YNL274C	-	90.207
YLR071C	YDR357C	binding enriched	122.018
YNL216W	YML099C	-	74.653
YOL004W	YAL003W	+	28.860
YNL103W	YJR139C	?	35.951
YGL073W	YLR405W	+	99.924
YGR252W	YHL006C	binding enriched	120.151
YOR032C	YKL177W	+	44.893
YGR252W	YNL199C	binding enriched	73.544
YLR403W	YGR177C	+	61.162
YOR174W	YJL066C	binding enriched	70.234
YNL103W	YJR119C	?	34.500
YLR176C	YEL048C	binding enriched	125.928
YOR110W	YCR098C	binding enriched	121.597
YER159C	YGR204W	binding enriched	38.934
YDR259C	YOR326W	binding enriched	72.596
YDL020C	YBL042C	+	59.978
YNL236W	YGR123C	+	83.442
YDR207C	YPL171C	binding enriched	51.127
YPL075W	YDR214W	+	66.774
YIL036W	YNL274C	-	90.842
YNL236W	YGR210C	+	76.473
YNL216W	YER091C	+	36.468
YPL075W	YGR115C	+	74.935
YIL101C	YBR048W	binding enriched	51.701
YPL254W	YER035W	+	95.472
YPR104C	YOL130W	binding enriched	96.892
YOR174W	YHL019C	binding enriched	116.451
YLR418C	YOL058W	-	163.994
YGL071W	YOL014W	+	79.546
YDL170W	YLR194C	+	161.141
YDR259C	YGR088W	binding enriched	105.197
YIL101C	YGR142W	binding enriched	43.409
YGR252W	YMR188C	binding enriched	71.321
YLR403W	YBL039C	?	122.725
YIL101C	YMR031C	binding enriched	57.787
YLR451W	YER164W	binding enriched	92.896
YDL106C	YIR021W	binding enriched	100.749
YDR207C	YER130C	binding enriched	93.018
YIL131C	YAL027W	binding enriched	71.526
YLR266C	YIL121W	+	104.591
YJL127C	YNL217W	+	39.632
YPR086W	YMR135C	binding enriched	29.641
YJL127C	YDL151C	?	89.218
YDR207C	YOR153W	binding enriched	62.381
YPL254W	YJL217W	+	103.291
YPL075W	YNR001C	-	94.688
YLR403W	YBR007C	?	162.227
YLR451W	YGR099W	binding enriched	87.578
YLR403W	YKR087C	?	177.893
YOL004W	YJR145C	+	67.734
YLR223C	YBL072C	bound	101.725
YNL236W	YML133C	+	52.733
YOL148C	YOR047C	+	43.144
YJL127C	YOR193W	-	67.366
YGR252W	YDL241W	binding enriched	67.134
YDR423C	YOR269W	+	58.675
YDR253C	YDR254W	bound	1.339
YLR131C	YOR264W	+	100.962
YGR116W	YLR110C	binding enriched	29.632
YDR207C	YBR285W	binding enriched	79.732
YBR240C	YLR388W	-	69.345
YJL127C	YBR244W	+	99.516
YDR253C	YIL054W	bound	113.704
YPL254W	YBR135W	binding enriched	32.814
YCR084C	YBL029C-A	binding enriched	10.653
YGL073W	YMR170C	+	104.626
YPR086W	YJR073C	binding enriched	73.346
YBR112C	YBR085C-A	binding enriched	21.724
YLR071C	YDR339C	binding enriched	124.000
YLR403W	YLR286C	-	10.830
YNL216W	YHR095W	binding enriched	85.693
YGL181W	YHL050C	+	110.670
YBR049C	YOR192C-A	-	104.857
YJL127C	YCR054C	?	89.049
YPL075W	YBR146W	+	55.718
YDL005C	YJL050W	binding enriched	60.731
YML007W	YHL038C	binding enriched	28.458
YDL106C	YGL234W	+	104.577
YLR176C	YDL238C	binding enriched	131.118
YLR071C	YLR034C	binding enriched	32.006
YBR112C	YDL138W	binding enriched	93.930
YOR110W	YMR052W	binding enriched	70.162
YPL075W	YPL079W	+	1.758
YLR403W	YBR056W-A	-	112.251
YKR099W	YNL284C-A	-	84.566
YIR018W	YKL132C	?	90.332
YOR229W	YJL022W	+	107.074
YOR110W	YOR156C	binding enriched	26.691
YER028C	YLR162W	-	117.420
YDR253C	YLR180W	bound	128.657
YLR223C	YDL075W	bound	156.063
YOR110W	YKL014C	binding enriched	80.349
YIL101C	YNR027W	binding enriched	58.810
YER159C	YJL158C	binding enriched	36.064
YJL127C	YMR323W	?	98.515
YOR174W	YDR276C	binding enriched	50.822
YPR086W	YFL030W	binding enriched	61.740
YLR403W	YER013W	?	160.386
YHR084W	YER103W	+	64.202
YGL073W	YLR061W	+	22.614
YLR418C	YFL068W	+	153.372
YGL181W	YFL002W-B	+	115.766
YPR086W	YGR235C	binding enriched	87.335
YML007W	YOR348C	binding enriched	141.773
YNL330C	YJR115W	binding enriched	62.270
YIL101C	YNL019C	binding enriched	59.955
YJR127C	YGR276C	binding enriched	67.131
YLR403W	YPL170W	?	110.214
YDL005C	YHR098C	binding enriched	74.478
YDR253C	YMR037C	bound	72.865
YOR174W	YHL050C	binding enriched	119.182
YIL101C	YMR206W	binding enriched	82.635
YGR252W	YDR289C	binding enriched	72.508
YOL108C	YDR387C	binding enriched	80.920
YBR049C	YDR060W	binding enriched	74.769
YER159C	YNL077W	binding enriched	40.279
YNL103W	YGL180W	?	48.769
YGR252W	YMR089C	binding enriched	82.684
YJL056C	YER145C	binding enriched	60.920
YPR086W	YLR177W	binding enriched	143.420
YNL236W	YBR238C	+	93.709
YLR403W	YDR044W	-	157.670
YLR403W	YBL029W	+	134.631
YDR448W	YKL209C	binding enriched	47.659
YMR037C	YHR179W	binding enriched	65.682
YIR018W	YKL095W	?/binding enriched	83.782
YIL101C	YDR131C	binding enriched	79.134
YGR252W	YKL085W	binding enriched	102.304
YIR018W	YPL126W	binding enriched	98.570
YIL101C	YHR039C-A	binding enriched	50.423
YDL005C	YFR028C	binding enriched	29.377
YHR041C	YLR155C	-	102.664
YDR253C	YOR032C	bound	85.684
YDL005C	YLR156C-A	binding enriched	133.256
YLR403W	YJL203W	-	122.530
YOR174W	YNL273W	binding enriched	27.767
YPL254W	YLR194C	+	102.263
YOR110W	YOR369C	binding enriched	64.334
YGR104C	YKR064W	binding enriched	115.421
YML007W	YKR020W	binding enriched	32.213
YML007W	YKR106W	binding enriched	57.072
