id1	id2	hier1	hier2	distance
YMR037C	YHR043C	Middle	Target	46.922
YBR049C	YGR043C	Middle	Target	43.958
YDR253C	YOR162C	Middle	Middle	50.062
YLR403W	YGL174W	Middle	Target	76.038
YPL075W	YMR318C	Middle	Target	62.767
YPL254W	YBR078W	Middle	Target	42.812
YLR403W	YHR134W	Middle	Target	115.256
YBR049C	YJR016C	Middle	Target	104.242
YEL009C	YOR332W	Middle	Target	127.926
YOL148C	YDL075W	Middle	Target	90.767
YDR259C	YML079W	Middle	Target	81.650
YLR403W	YDR524C-A	Middle	Target	127.164
YLR403W	YOR094W	Middle	Target	149.299
YOL004W	YJR123W	Middle	Target	53.497
YLR403W	YFR031C-A	Middle	Target	185.181
YDR259C	YGR141W	Middle	Target	86.143
YDL005C	YAL062W	Middle	Target	41.321
YJL127C	YBR021W	Middle	Target	81.332
YLR403W	YJL208C	Middle	Target	119.973
YLR071C	YLR304C	Middle	Target	115.303
YDR423C	YDR224C	Middle	Target	25.375
YDR207C	YBR183W	Middle	Target	75.065
YJL127C	YMR070W	Middle	Middle	96.458
YLR403W	YIL175W	Middle	Target	117.502
YPL230W	YHR192W	Bottom	Target	39.092
YDR259C	YML100W-A	Middle	Target	66.118
YKL185W	YLR285W	Middle	Target	162.877
YIL131C	YLR355C	Top	Target	107.684
YDR207C	YIL096C	Middle	Target	81.206
YLR071C	YPR154W	Middle	Target	115.837
YDR259C	YDL241W	Middle	Target	49.880
YDR423C	YAL039C	Middle	Target	120.743
YNL103W	YNL029C	Middle	Target	65.779
YDL170W	YOR290C	Middle	Target	62.593
YKR099W	YMR189W	Top	Target	77.905
YLR451W	YGL153W	Middle	Target	86.694
YGR116W	YLL023C	Middle	Target	74.756
YOR174W	YLR438W	Middle	Target	127.780
YHR206W	YDR171W	Middle	Target	88.083
YDR207C	YIL108W	Middle	Target	96.606
YDL005C	YNR049C	Middle	Target	69.865
YIL101C	YER099C	Middle	Target	21.974
YIL131C	YHL019C	Top	Target	70.517
YDR463W	YHR028C	Middle	Target	108.101
YDR207C	YIL116W	Middle	Target	88.743
YGL073W	YDR210W-A	Middle	Target	103.686
YGR116W	YLR259C	Middle	Target	76.334
YDR259C	YDL039C	Middle	Target	77.049
YNR010W	YKL096W	Bottom	Target	75.607
YIR018W	YGR168C	Middle	Target	111.636
YDR310C	YBR180W	Middle	Target	70.012
YIL036W	YGL028C	Middle	Target	20.104
YPR086W	YOL016C	Middle	Target	66.098
YPR104C	YIR001C	Middle	Target	87.987
YHL027W	YNL057W	Middle	Target	99.701
YOL004W	YCR061W	Middle	Target	73.651
YJL127C	YDR017C	Middle	Target	70.282
YOR174W	YOL067C	Middle	Bottom	54.401
YDL170W	YGR172C	Middle	Target	118.760
YMR021C	YLR178C	Bottom	Target	155.182
YMR037C	YOL021C	Middle	Target	52.609
YGR252W	YPL101W	Middle	Target	82.410
YOR110W	YOL055C	Middle	Target	35.417
YLR403W	YJR030C	Middle	Target	167.295
YIR018W	YOR019W	Middle	Target	53.433
YBR112C	YKL078W	Middle	Target	104.442
YDR253C	YIL046W	Middle	Target	110.053
YGL073W	YKL043W	Middle	Bottom	100.408
YIL131C	YJL062W-A	Top	Target	57.001
YGR252W	YER012W	Middle	Target	104.972
YER159C	YCL039W	Middle	Target	99.986
YDR259C	YHR106W	Middle	Target	76.454
YGR252W	YGR262C	Middle	Target	11.277
YBL103C	YKR093W	Bottom	Target	114.119
YGR116W	YMR052W	Middle	Target	98.026
YDR423C	YHR137W	Middle	Target	91.763
YDR259C	YKR024C	Middle	Target	97.683
YPR104C	YGR222W	Middle	Target	92.834
YCR081W	YLR297W	Bottom	Target	125.748
YDL005C	YOR267C	Middle	Target	128.556
YER159C	YJL088W	Middle	Target	56.502
YPR133C	YFR057W	Middle	Target	68.414
YKL112W	YDR098C-B	Middle	Target	33.912
YNL330C	YML100W	Middle	Target	92.343
YDL170W	YER104W	Middle	Target	77.079
YIL131C	YER158C	Top	Target	42.197
YBR279W	YDR461W	Middle	Target	82.936
YGR104C	YGR118W	Middle	Target	9.340
YPL254W	YMR046C	Middle	Target	63.299
YIL036W	YGR020C	Middle	Target	10.292
YNL330C	YCL043C	Middle	Target	129.158
YNL068C	YJL034W	Middle	Target	46.468
YOR110W	YJL104W	Middle	Target	48.879
YJL056C	YLR133W	Middle	Target	88.406
YDL170W	YOL005C	Middle	Target	91.178
YIR018W	YOR383C	Middle	Target	117.265
YIL131C	YJL078C	Top	Target	55.062
YLR071C	YBR283C	Middle	Target	76.971
YIR018W	YLR341W	Middle	Target	164.887
YIL036W	YBL003C	Middle	Target	37.558
YLR403W	YDR022C	Middle	Target	148.457
YNL330C	YML038C	Middle	Target	118.571
YDL005C	YKL096W-A	Middle	Target	65.879
YDR392W	YIL011W	Middle	Target	141.113
YDR423C	YER124C	Middle	Target	75.712
YPR086W	YFR007W	Middle	Target	74.929
YIL101C	YGR227W	Middle	Target	61.131
YGR252W	YIR002C	Middle	Target	119.086
YHL027W	YLR035C-A	Middle	Target	85.016
YIL131C	YLR008C	Top	Target	57.556
YGR252W	YLR329W	Middle	Target	64.491
YER159C	YNL006W	Middle	Target	103.466
YPR104C	YKL016C	Middle	Target	64.354
YDR362C	YOL025W	Bottom	Target	116.770
YDR259C	YHR118C	Middle	Target	81.219
YOR110W	YNL217W	Middle	Target	29.837
YIL131C	YDL174C	Top	Target	87.386
YPL254W	YNL327W	Middle	Target	91.817
YOR110W	YBL043W	Middle	Target	113.296
YNL027W	YMR009W	Bottom	Target	47.797
YDR259C	YML074C	Middle	Target	83.669
YIR018W	YBR042C	Middle	Target	71.331
YDR443C	YGR234W	Bottom	Target	63.153
YKL112W	YDL023C	Middle	Target	53.869
YIL036W	YOR059C	Middle	Target	90.409
YPR086W	YKL117W	Middle	Target	53.121
YPR086W	YJR117W	Middle	Target	66.550
YPR086W	YOR073W	Middle	Target	73.136
YOR174W	YLR259C	Middle	Target	134.449
YDR207C	YHL022C	Middle	Target	106.424
YPR086W	YDL124W	Middle	Target	45.668
YLR403W	YNL079C	Middle	Target	122.339
YOL004W	YDL241W	Middle	Target	85.687
YDR207C	YPR010C	Middle	Target	103.475
YGL013C	YLR214W	Middle	Target	140.827
YGL073W	YHR049W	Middle	Target	75.822
YHR041C	YGR234W	Bottom	Target	87.353
YLR403W	YKL129C	Middle	Target	154.970
YDR259C	YMR117C	Middle	Target	48.970
YER159C	YPL240C	Middle	Target	79.657
YIL036W	YJL138C	Middle	Target	70.676
YNL216W	YDR276C	Middle	Target	69.937
YLR176C	YAL054C	Middle	Target	174.255
YPR104C	YDR345C	Middle	Target	75.968
YCR084C	YOR204W	Middle	Target	102.980
YDR259C	YJR052W	Middle	Target	107.361
YEL009C	YPL171C	Middle	Target	95.041
YGR252W	YGR241C	Middle	Target	11.618
YOR110W	YJR055W	Middle	Target	45.055
YGR104C	YPL129W	Middle	Target	56.306
YOR174W	YPR107C	Middle	Target	92.037
YIL101C	YKR002W	Middle	Target	66.177
YLR451W	YHR163W	Middle	Target	122.341
YDR259C	YGR184C	Middle	Target	89.272
YDR146C	YHR046C	Middle	Target	78.674
YIL101C	YPR153W	Middle	Target	84.510
YGR104C	YJR104C	Middle	Target	73.469
YLR176C	YHR197W	Middle	Target	84.689
YBR112C	YOR230W	Middle	Middle	122.031
YIL101C	YLR157C-A	Middle	Target	87.246
YIL101C	YBR057C	Middle	Target	39.106
YLR403W	YPL193W	Middle	Target	109.015
YER161C	YPL241C	Bottom	Target	77.122
YMR037C	YKL050C	Middle	Target	34.684
YLR403W	YHL046C	Middle	Target	155.019
YNL216W	YJR029W	Middle	Target	52.973
YGR116W	YDR262W	Middle	Target	99.413
YNL216W	YDR212W	Middle	Target	62.219
YPL254W	YJR156C	Middle	Target	103.733
YJR127C	YIL073C	Middle	Target	43.809
YOR110W	YIL024C	Middle	Target	103.027
YCR084C	YGR157W	Middle	Target	62.914
YCR084C	YDR034C-C	Middle	Target	46.810
YLR403W	YGR065C	Middle	Target	97.204
YOL148C	YPR137C-B	Middle	Target	105.708
YIL101C	YDR202C	Middle	Target	88.309
YNL330C	YER021W	Middle	Target	101.410
YIL036W	YMR120C	Middle	Target	103.630
YDR463W	YNL289W	Middle	Target	41.589
YJL056C	YOR348C	Middle	Target	82.709
YOR174W	YJL209W	Middle	Target	45.556
YDR259C	YDL121C	Middle	Target	46.154
YIR018W	YER174C	Middle	Target	94.813
YOL051W	YMR193C-A	Bottom	Target	97.255
YIL101C	YER123W	Middle	Target	44.164
YLR451W	YFR031C-A	Middle	Target	183.816
YLR403W	YMR265C	Middle	Target	97.651
YIL131C	YCR048W	Top	Target	45.513
YDL170W	YDR449C	Middle	Target	48.293
YLR403W	YOL090W	Middle	Target	136.581
YOR298C-A	YLR162W	Bottom	Target	110.928
YJL127C	YMR135W-A	Middle	Target	111.218
YIL131C	YKR034W	Top	Bottom	80.551
YNL236W	YLR413W	Middle	Target	139.771
YML007W	YLR109W	Middle	Target	83.173
YDR259C	YEL054C	Middle	Target	126.699
YLR403W	YNR014W	Middle	Target	166.832
YML007W	YCR044C	Middle	Target	50.450
YNL216W	YIL047C	Middle	Target	77.349
YCR084C	YGR192C	Middle	Target	60.860
YHR206W	YPL061W	Middle	Target	54.292
YLR403W	YPL176C	Middle	Target	108.979
YDR392W	YOR192C-A	Middle	Target	44.389
YPR133C	YOR020W-A	Middle	Target	73.698
YMR037C	YFR030W	Middle	Target	48.795
YDR392W	YDR100W	Middle	Target	59.116
YKR099W	YMR050C	Top	Target	23.677
YNL330C	YJR144W	Middle	Target	52.969
YDR253C	YLR121C	Middle	Target	103.710
YGR252W	YKL212W	Middle	Target	84.613
YJL127C	YDR131C	Middle	Target	107.272
YMR016C	YGR138C	Middle	Target	81.890
YNL236W	YDR261C-D	Middle	Target	86.064
YJL127C	YBR220C	Middle	Target	92.483
YJL127C	YEL040W	Middle	Target	44.364
YDL170W	YHR122W	Middle	Target	97.110
YNL216W	YAR015W	Middle	Target	98.338
YDR259C	YKR055W	Middle	Target	87.220
YNL330C	YER145C	Middle	Target	36.383
YDR423C	YML009C-A	Middle	Target	126.422
YDL170W	YLR190W	Middle	Target	160.539
YOR174W	YNL315C	Middle	Target	19.098
YNL216W	YMR121C	Middle	Target	83.769
YIR018W	YNL063W	Middle	Target	70.065
YOR174W	YNR057C	Middle	Target	84.908
YJL127C	YER148W-A	Middle	Target	47.215
YDR207C	YNL305C	Middle	Target	72.242
YDL005C	YKR049C	Middle	Target	42.065
YIL101C	YMR230W-A	Middle	Target	81.585
YDR392W	YJL034W	Middle	Target	115.950
YLR403W	YLR108C	Middle	Target	100.990
YOR110W	YDR448W	Middle	Middle	59.833
YDR423C	YPL242C	Middle	Target	64.323
YIR018W	YJL114W	Middle	Target	74.200
YOR174W	YDR517W	Middle	Target	34.396
YLR071C	YJL074C	Middle	Target	71.069
YOR110W	YDL122W	Middle	Target	39.136
YMR021C	YER067W	Bottom	Target	93.002
YNL236W	YBL032W	Middle	Target	89.998
YIL101C	YBR140C	Middle	Target	58.112
YPL075W	YBR015C	Middle	Target	57.116
YIL101C	YLR431C	Middle	Target	118.420
YIR018W	YPL017C	Middle	Target	40.301
YKL112W	YLR340W	Middle	Target	152.108
YOR110W	YFL001W	Middle	Target	95.489
YBR112C	YLR049C	Middle	Target	79.117
YOL004W	YPL061W	Middle	Target	74.594
YNL236W	YBR234C	Middle	Target	86.227
YJL127C	YOL141W	Middle	Target	34.325
YIL036W	YOR385W	Middle	Target	102.193
YCR084C	YKL152C	Middle	Target	87.409
YCR084C	YBL005W-A	Middle	Target	46.028
YLR403W	YOR067C	Middle	Target	156.843
YGR252W	YLR392C	Middle	Target	64.195
YIL101C	YKR091W	Middle	Target	80.399
YIL131C	YLR072W	Top	Target	28.225
YDR463W	YER122C	Middle	Target	72.492
YJL127C	YKL220C	Middle	Target	92.660
YHR084W	YPL114W	Middle	Target	36.798
YOL148C	YLR340W	Middle	Target	160.248
YDR253C	YAL040C	Middle	Target	112.015
YOR028C	YDR186C	Middle	Target	91.576
YDL005C	YAL019W	Middle	Target	18.671
YDR253C	YLR185W	Middle	Target	128.539
YJL127C	YBL049W	Middle	Target	81.646
YER045C	YPL187W	Bottom	Target	73.553
YPR086W	YHL024W	Middle	Target	56.512
YOR110W	YCR024C-A	Middle	Target	98.915
YPL254W	YIL121W	Middle	Target	67.265
YPR104C	YNL149C	Middle	Target	101.206
YJR127C	YJR085C	Middle	Target	24.918
YLR403W	YGL121C	Middle	Target	94.678
YMR037C	YDL114W	Middle	Target	45.433
YPR086W	YIR003W	Middle	Target	83.106
YKR099W	YPL189C-A	Top	Target	62.759
YOL148C	YGR161W-C	Middle	Target	117.877
YBR049C	YNL119W	Middle	Target	85.025
YPL139C	YOL109W	Bottom	Target	75.702
YDR259C	YNL126W	Middle	Target	81.452
YNL236W	YDR388W	Middle	Target	74.495
YIL101C	YAL029C	Middle	Target	62.296
YIL131C	YKL207W	Top	Target	69.291
YBR081C	YER064C	Top	Target	66.436
YER111C	YGR138C	Middle	Target	19.947
YIL131C	YKL209C	Top	Target	68.692
YDL005C	YML007W	Middle	Middle	13.486
YDR463W	YKL011C	Middle	Target	119.586
YCR084C	YER025W	Middle	Target	51.575
YLR403W	YML124C	Middle	Target	125.802
YDR253C	YLR235C	Middle	Target	126.007
YNL236W	YGL032C	Middle	Target	68.792
YDR259C	YKR063C	Middle	Target	91.279
YOR174W	YBR097W	Middle	Target	107.436
YOR032C	YOR382W	Bottom	Target	84.359
YOR110W	YJR053W	Middle	Target	44.872
YLR071C	YFL016C	Middle	Target	68.959
YCR084C	YER138C	Middle	Target	81.601
YDL170W	YLR134W	Middle	Target	115.604
YDL005C	YFR017C	Middle	Target	11.561
YGR252W	YPL037C	Middle	Target	110.354
YBR049C	YBR130C	Middle	Target	30.056
YJL127C	YJR003C	Middle	Target	62.910
YLR403W	YNL111C	Middle	Target	116.744
YLR131C	YBR116C	Bottom	Target	56.327
YDR259C	YGL169W	Middle	Target	85.366
YBR049C	YBR077C	Middle	Target	19.076
YJL127C	YCL016C	Middle	Target	88.803
YDR259C	YPR058W	Middle	Target	71.696
YIL036W	YKL153W	Middle	Target	95.983
YPL075W	YML008C	Middle	Target	60.471
YER159C	YNL055C	Middle	Target	51.009
YOR174W	YOR394C-A	Middle	Target	52.047
YIL101C	YGR170W	Middle	Target	64.936
YLR223C	YIL069C	Middle	Target	103.513
YIL036W	YOL097C	Middle	Target	89.913
YBR049C	YNL247W	Middle	Target	108.023
YGR252W	YKL074C	Middle	Target	107.354
YJL056C	YGR254W	Middle	Target	97.039
YDL005C	YCL029C	Middle	Target	26.994
YDR423C	YNL097C	Middle	Target	86.531
YDR259C	YPL099C	Middle	Target	67.371
YKL112W	YBL041W	Middle	Target	97.904
YDL005C	YER153C	Middle	Target	95.462
YBR112C	YPL135W	Middle	Target	39.128
YNL103W	YBL048W	Middle	Target	89.858
YGL073W	YBL032W	Middle	Target	48.458
YOR110W	YLR173W	Middle	Target	152.999
YOR174W	YDR406W	Middle	Target	42.622
YBR049C	YOL069W	Middle	Target	97.317
YDR259C	YLR050C	Middle	Target	119.270
YBR083W	YJR029W	Middle	Target	90.196
YLR451W	YOR138C	Middle	Target	151.868
YDR259C	YBR071W	Middle	Target	86.024
YIR018W	YIL048W	Middle	Target	44.152
YEL009C	YKL225W	Middle	Target	107.362
YLR403W	YOL060C	Middle	Target	162.738
YPL075W	YDR276C	Middle	Target	76.364
YNL216W	YGL126W	Middle	Target	47.730
YIL101C	YOR342C	Middle	Target	82.996
YJL127C	YLL025W	Middle	Target	64.554
YIL131C	YEL011W	Top	Target	62.622
YLR176C	YDL040C	Middle	Target	150.110
YDR463W	YOR115C	Middle	Target	58.686
YPL254W	YNL066W	Middle	Target	98.840
YDR463W	YGL030W	Middle	Target	108.604
YPR104C	YGR204W	Middle	Target	77.901
YER111C	YJR123W	Middle	Target	40.385
YIL101C	YJL077W-B	Middle	Target	49.842
YPL075W	YOR302W	Middle	Target	115.892
YMR037C	YPL245W	Middle	Target	68.068
YDR259C	YFL026W	Middle	Target	121.043
YEL009C	YHR215W	Middle	Target	108.438
YGL073W	YJL152W	Middle	Target	57.112
YGL166W	YEL057C	Bottom	Target	57.090
YOR110W	YBR073W	Middle	Target	99.115
YDR259C	YIL138C	Middle	Target	98.710
YNL330C	YLR073C	Middle	Target	102.591
YOR110W	YBR101C	Middle	Target	109.279
YDR259C	YBR023C	Middle	Target	106.871
YDL005C	YGL045W	Middle	Target	72.647
YOR174W	YML020W	Middle	Target	109.283
YOL148C	YAR010C	Middle	Target	99.189
YIL101C	YJL088W	Middle	Target	50.156
YML007W	YBR105C	Middle	Target	83.140
YHR058C	YCR079W	Top	Target	31.074
YDR423C	YGR088W	Middle	Target	97.269
YBR049C	YJL159W	Middle	Target	103.066
YLR403W	YOR157C	Middle	Target	147.947
YLR403W	YOR144C	Middle	Target	145.985
YGR252W	YPL111W	Middle	Target	78.904
YKL112W	YGL225W	Middle	Target	91.092
YLR071C	YER147C	Middle	Target	66.697
YER159C	YPL075W	Middle	Middle	101.218
YBR081C	YDR210W	Top	Target	75.554
YDL005C	YMR107W	Middle	Target	84.946
YHR058C	YDL130W-A	Top	Target	88.924
YLR403W	YGR032W	Middle	Target	130.408
YIL131C	YNL030W	Top	Target	65.487
YEL009C	YPL248C	Middle	Bottom	113.077
YPR086W	YLR266C	Middle	Bottom	146.979
YPL248C	YFR032C-A	Bottom	Target	103.184
YPL254W	YOL113W	Middle	Target	101.943
YML007W	YPR159W	Middle	Target	85.666
YDL005C	YJL096W	Middle	Target	84.312
YMR037C	YDR160W	Middle	Target	57.414
YGL073W	YBR067C	Middle	Target	45.331
YIL131C	YNR015W	Top	Target	60.892
YLR403W	YGL123W	Middle	Target	94.606
YBR279W	YPL158C	Middle	Target	55.394
YDL005C	YJL102W	Middle	Target	77.283
YPR086W	YKL061W	Middle	Target	42.496
YPR086W	YLR271W	Middle	Target	146.748
YDR259C	YMR186W	Middle	Target	57.817
YIL131C	YGR266W	Top	Target	47.285
YDR259C	YGR056W	Middle	Target	122.326
YNL330C	YBR285W	Middle	Target	86.188
YJL127C	YOR277C	Middle	Target	64.346
YOR110W	YGR102C	Middle	Target	111.230
YDR463W	YDR243C	Middle	Target	37.112
YBR049C	YHL047C	Middle	Target	40.000
YIL036W	YLR153C	Middle	Target	79.631
YPL202C	YLR162W	Bottom	Target	106.735
YNL236W	YGL234W	Middle	Target	72.316
YDR392W	YML100W-A	Middle	Target	83.095
YIL101C	YOR023C	Middle	Target	59.801
YNL103W	YDR253C	Middle	Middle	88.894
YDR423C	YOL016C	Middle	Target	113.684
YKL112W	YJL052W	Middle	Target	56.738
YNL216W	YLR257W	Middle	Target	128.843
YOR110W	YJL059W	Middle	Target	52.702
YPL254W	YMR251W-A	Middle	Target	17.112
YOL148C	YDL201W	Middle	Target	72.317
YGR252W	YBR221C	Middle	Target	30.835
YDR463W	YNL162W	Middle	Target	56.131
YPR133C	YBL108C-A	Middle	Target	106.232
YJL127C	YPL238C	Middle	Target	108.815
YBR049C	YBL051C	Middle	Target	24.423
YNL103W	YJL212C	Middle	Target	7.119
YDR423C	YGR090W	Middle	Target	96.257
YIL101C	YER042W	Middle	Target	26.002
YNL330C	YIL148W	Middle	Target	76.022
YLR403W	YDL089W	Middle	Target	157.577
YLR223C	YLR167W	Middle	Target	20.324
YDR463W	YLR129W	Middle	Target	102.192
YDR463W	YJL134W	Middle	Target	82.713
YDR253C	YJR119C	Middle	Target	75.100
YDR362C	YDL007W	Bottom	Target	134.240
YIL131C	YHR197W	Top	Target	44.668
YDL106C	YMR251W	Middle	Target	73.072
YLR403W	YGR118W	Middle	Target	79.842
YEL009C	YER091C	Middle	Target	78.356
YML007W	YEL072W	Middle	Target	68.370
YBR049C	YER095W	Middle	Target	62.510
YGR116W	YDL020C	Middle	Bottom	83.138
YIL101C	YLR010C	Middle	Target	47.093
YER159C	YMR030W	Middle	Target	94.470
YJL127C	YER119C-A	Middle	Target	50.368
YOL108C	YDR124W	Middle	Target	77.442
YOR174W	YLR148W	Middle	Target	97.150
YPR133C	YGL184C	Middle	Target	107.140
YHL020C	YER043C	Middle	Target	71.831
YOR174W	YBR262C	Middle	Target	93.215
YNL236W	YIL084C	Middle	Target	61.098
YDL170W	tQ(UUG)B	Middle	Target	105.252
YOR174W	YDL239C	Middle	Target	23.042
YOR344C	YMR051C	Bottom	Target	123.025
YDL005C	YGL009C	Middle	Target	25.099
YLR403W	YDL219W	Middle	Target	125.945
YDR423C	YIL066C	Middle	Target	109.302
YIL101C	YKL139W	Middle	Target	63.014
YLR176C	YLL018C	Middle	Target	142.142
YJL127C	YOR058C	Middle	Target	58.785
YDR207C	YNR019W	Middle	Target	129.007
YNL236W	YBL107C	Middle	Target	95.244
YDL005C	YIL019W	Middle	Target	31.875
YDR392W	YMR045C	Middle	Target	86.922
YIL036W	YAL012W	Middle	Target	51.910
YDR259C	YDR415C	Middle	Target	32.479
YGL181W	YPL240C	Bottom	Target	76.406
YDL170W	YOR027W	Middle	Target	65.110
YML007W	YLR189C	Middle	Target	161.300
YOL148C	YER102W	Middle	Target	62.210
YDR463W	YMR265C	Middle	Target	61.384
YEL009C	YHL049C	Middle	Target	66.290
YLR403W	YGR204W	Middle	Target	77.815
YLR403W	YMR179W	Middle	Target	122.472
YDR253C	YOR085W	Middle	Target	71.091
YMR016C	YNR044W	Middle	Target	69.585
YDL170W	YHR099W	Middle	Target	86.630
YDR392W	YOL081W	Middle	Target	79.694
YIL036W	YHR025W	Middle	Target	48.519
YER161C	YBR296C	Bottom	Target	69.808
YLR223C	YBR189W	Middle	Target	70.735
YDR253C	YHR021C	Middle	Target	99.896
YOL148C	YER003C	Middle	Target	91.215
YLR098C	YDR365W-B	Middle	Target	106.515
YOR174W	YHR198C	Middle	Target	97.561
YOL148C	YER145C	Middle	Target	56.702
YOR174W	YGL227W	Middle	Target	75.088
YLR403W	YNR065C	Middle	Target	147.918
YJR127C	YMR004W	Middle	Target	59.081
YER109C	YDR171W	Bottom	Target	84.601
YDR310C	YER085C	Middle	Target	95.253
YDL005C	YBR058C	Middle	Target	67.699
YBR049C	YOR261C	Middle	Target	123.920
YJL127C	YOR095C	Middle	Target	61.295
YDR259C	YLR023C	Middle	Target	117.942
YPR086W	YBR101C	Middle	Target	61.863
YMR016C	YBR010W	Middle	Target	32.336
YDR259C	YOR008C	Middle	Target	120.874
YOR230W	YBR225W	Middle	Target	96.804
YMR021C	YOR273C	Bottom	Target	109.107
YGR252W	YDL195W	Middle	Target	82.828
YNL330C	YCR095C	Middle	Target	124.713
YDL005C	YJL035C	Middle	Target	36.612
YNL216W	YPR028W	Middle	Target	84.801
YBR049C	YPL068C	Middle	Target	39.272
YDL005C	YJR019C	Middle	Target	52.045
YCR084C	YDR158W	Middle	Target	91.622
YPL254W	YFR030W	Middle	Target	113.786
YBR112C	YKL035W	Middle	Target	104.643
YIL131C	YGL035C	Top	Middle	26.431
YLR403W	YOL056W	Middle	Target	158.760
YOR028C	YDR514C	Middle	Target	90.199
YJL127C	YLR169W	Middle	Target	121.057
YOR162C	YIL122W	Middle	Target	89.076
YNL330C	YIL142W	Middle	Target	75.857
YLR403W	YPL030W	Middle	Target	174.751
YDR259C	YIL077C	Middle	Target	96.565
YDR259C	YNR002C	Middle	Target	137.649
YDR463W	YMR136W	Middle	Target	78.174
YOR110W	YIL009C-A	Middle	Target	101.185
YOL148C	YKR042W	Middle	Target	82.340
YLR403W	YJL094C	Middle	Target	139.700
YJL127C	YHR145C	Middle	Target	106.532
YLR403W	YOL161C	Middle	Target	148.848
YIL101C	YNL031C	Middle	Target	58.289
YOL004W	YGL062W	Middle	Target	75.979
YHL027W	YDL037C	Middle	Target	52.590
YOR110W	YJL193W	Middle	Target	49.835
YLR176C	YHR185C	Middle	Target	93.823
YER159C	YBR230W-A	Middle	Target	54.757
YDR463W	YNL253W	Middle	Target	51.305
YDR259C	YBR202W	Middle	Target	79.390
YDL005C	YKL172W	Middle	Target	80.488
YDR259C	YEL017C-A	Middle	Target	141.703
YDL106C	YPR103W	Middle	Target	45.449
YHR058C	YPL115C	Top	Target	44.645
YJL127C	YOR191W	Middle	Target	71.154
YPR086W	YFR044C	Middle	Target	57.511
YLR176C	YMR100W	Middle	Target	137.435
YIL101C	YGL242C	Middle	Target	55.942
YDR392W	YAL060W	Middle	Target	121.001
YJL127C	YOR192C-B	Middle	Target	68.033
YNL216W	YPL198W	Middle	Target	75.362
YBR112C	YBR105C	Middle	Target	6.053
YIL131C	YGL018C	Top	Target	39.533
YPR086W	YBR299W	Middle	Target	86.539
YLR403W	YNL162W	Middle	Target	117.359
YDR123C	YLR341W	Middle	Target	135.984
YLR403W	YGR251W	Middle	Target	64.753
YOR110W	YBR200W	Middle	Target	104.679
YIL101C	YLR342W-A	Middle	Target	116.114
YOR110W	YPL028W	Middle	Target	96.078
YDR423C	YGR136W	Middle	Target	71.174
YCR084C	YIL051C	Middle	Target	37.488
YCR084C	YLL026W	Middle	Target	46.405
YEL009C	YOR345C	Middle	Target	130.414
YML007W	YMR317W	Middle	Target	102.890
YLR223C	YDR450W	Middle	Target	120.672
YIL036W	YGR038C-A	Middle	Target	22.678
YDR253C	YGR214W	Middle	Target	67.583
YJL127C	YOL154W	Middle	Target	28.011
YML007W	YJR145C	Middle	Target	86.863
YKL015W	YNR044W	Middle	Target	69.376
YOR028C	YOR382W	Middle	Target	89.530
YLR403W	YER159C	Middle	Middle	90.858
YOR363C	YOL084W	Bottom	Target	47.368
YNL216W	YOR327C	Middle	Target	51.498
YDR463W	YGL173C	Middle	Target	72.710
YDR123C	YMR284W	Middle	Target	51.963
YOL148C	YOR382W	Middle	Target	68.300
YLR451W	YLR357W	Middle	Target	18.276
YCR084C	YJR110W	Middle	Target	64.053
YIL036W	YGL030W	Middle	Target	20.444
YPL075W	YMR130W	Middle	Target	31.027
YNL216W	YKL096W-A	Middle	Target	46.626
YER159C	YMR189W	Middle	Target	89.878
YDL005C	YDL019C	Middle	Target	14.931
YDL005C	YLL012W	Middle	Target	22.728
YBR049C	YLR162W	Middle	Target	93.595
YHR041C	YCL064C	Bottom	Target	28.429
YOR174W	YJR013W	Middle	Target	95.186
YJL127C	YAR020C	Middle	Target	82.567
YLR403W	YHR145C	Middle	Target	118.379
YLR403W	YNL032W	Middle	Target	167.875
YML007W	YOL058W	Middle	Target	71.382
YMR042W	YGR248W	Bottom	Target	90.336
YJL127C	YAL019W	Middle	Target	79.519
YOR229W	YHR002W	Bottom	Target	136.964
YDR207C	YOR108W	Middle	Target	66.740
YMR037C	YOL097C	Middle	Target	70.008
YIR018W	YKR002W	Middle	Target	29.289
YLR403W	YLR402W	Middle	Target	1.009
YIL131C	YJR147W	Top	Target	54.760
YIL101C	YBR126C	Middle	Target	61.756
YMR037C	YLR258W	Middle	Target	161.793
YEL009C	YGR107W	Middle	Target	87.856
YIL101C	YIL101C	Middle	Middle	0.000
YMR037C	YBR141C	Middle	Target	80.760
YDR176W	YLR160C	Bottom	Target	137.853
YIL101C	YDR141C	Middle	Target	70.550
YMR037C	YNR013C	Middle	Target	76.581
YDR259C	YNL323W	Middle	Target	64.997
YBR083W	YBR070C	Middle	Target	8.520
YLR071C	YLR266C	Middle	Bottom	109.217
YER159C	YHR081W	Middle	Target	83.340
YIL101C	YJL044C	Middle	Target	41.376
YIL036W	YDR158W	Middle	Target	120.679
YNL236W	YDR293C	Middle	Target	77.032
YLR403W	YPL085W	Middle	Target	131.655
YIL101C	YJL184W	Middle	Target	74.890
YDR253C	YAL014C	Middle	Target	125.822
YBR049C	YIL094C	Middle	Target	47.834
YNL236W	YOR063W	Middle	Target	28.195
